,domain,feature,id,miss_test,miss_test_neg,miss_test_pos,miss_train,miss_train_neg,miss_train_pos,n_test_neg,n_test_pos,n_train_neg,n_train_pos,numeric,odds_ratio_test,odds_ratio_train,tl,unit
398,support procedures,shortage care persons op complication,sp30,0.99975486190554,0.999729632299928,1.0,0.999856994014178,0.9998648100581315,0.9997810378804468,3.0,0.0,6.0,1.0,False,2.0,2.0,3.0,
399,support procedures,delay surgeon op complication,sp27,0.016751103121425,0.0163121845710165,0.0210157618213659,0.0156489407342336,0.014983551890406,0.022115174074885,13276.0,1172.0,52490.0,4682.0,False,0.7661086379501327,0.5910711208753339,1.0,
400,support procedures,delay surgeon op complication,sp27,0.9802255270469032,0.9798125450612832,0.9842381786339754,0.9798770148521933,0.9798116353476636,0.9805123713597548,225.0,18.0,907.0,91.0,False,2.0,1.9341176470588235,2.0,
401,support procedures,delay surgeon op complication,sp27,0.9996731492073868,0.9996395097332372,1.0,0.999713988028356,0.9997746834302196,0.9991241515217868,4.0,0.0,10.0,4.0,False,2.0,12.0,3.0,
402,support procedures,endotracheal tube access time,sp16,0.8894427193985945,0.8948269646719539,0.8371278458844134,0.8925207869415106,0.8986751385696904,0.8327129406612657,1242.0,190.0,4771.0,774.0,True,0.0,0.0,1.0,
403,support procedures,endotracheal tube access time,sp16,0.5709266219970583,0.5958002883922133,0.329246935201401,0.5703487303111401,0.5947456175927177,0.3332603459601488,5213.0,804.0,20896.0,3174.0,True,0.0,0.0,2.0,
404,support procedures,endotracheal tube access time,sp16,0.5707631966007518,0.5958002883922133,0.3274956217162872,0.5703283008845942,0.5947230859357397,0.3332603459601488,5215.0,806.0,20901.0,3174.0,True,0.0,0.0,3.0,
405,support procedures,missing supplies op complication,sp26,0.0009805523778395,0.0010814708002884,0.0,0.0012461950193057,0.0010815195349466,0.0028465075541931,13541.0,1205.0,53547.0,4785.0,False,2.0,0.6333460417409698,1.0,
406,support procedures,missing supplies op complication,sp26,0.9981206079424744,0.997927180966114,1.0,0.9982226398904984,0.9982425307557118,0.9980293409240202,23.0,0.0,78.0,9.0,False,2.0,8.553191489361701,2.0,
407,support procedures,missing supplies op complication,sp26,0.9998365746036936,0.9998197548666186,1.0,0.999816135161086,0.9998422784011536,0.9995620757608934,2.0,0.0,7.0,2.0,False,2.0,10.0,3.0,
408,support procedures,gastric tube access time,sp13,0.9819414937081222,0.983507570295602,0.9667250437828372,0.9824306931704428,0.9831463205804156,0.9754762426100284,186.0,38.0,763.0,113.0,True,0.0,0.0,2.0,
409,support procedures,gastric tube access time,sp13,0.9819414937081222,0.983507570295602,0.9667250437828372,0.9823694048908048,0.9831237889234374,0.9750383183709218,186.0,38.0,764.0,115.0,True,0.0,0.0,3.0,
410,support procedures,patient information need op complication,sp28,0.0020428174538322,0.0014419610670511,0.0078809106830122,0.0016343541236797,0.0015096210175296,0.0028465075541931,13534.0,1195.0,53493.0,4785.0,False,2.121923340699535,0.0188840201132829,1.0,
411,support procedures,patient information need op complication,sp28,0.9973851936590946,0.9975666906993512,0.9956217162872154,0.9972828862693824,0.9972736695056554,0.9973724545653602,27.0,5.0,122.0,12.0,False,2.0,2.0,2.0,
412,support procedures,patient information need op complication,sp28,0.99975486190554,0.999729632299928,1.0,0.999836564587632,0.9998422784011536,0.9997810378804468,3.0,0.0,7.0,1.0,False,2.0,2.0,3.0,
413,support procedures,endotracheal tube access complication,sp22,0.0024513809445987,0.0023431867339581,0.0035026269702276,0.0026558254509796,0.0022306340408273,0.0067878257061528,13517.0,1200.0,53471.0,4765.0,False,1.2743415211601066,0.5678107714441456,1.0,
414,support procedures,endotracheal tube access complication,sp22,0.996649779375715,0.996665465032444,0.9964973730297724,0.9967517211791864,0.9969131629940066,0.995182833369827,37.0,4.0,138.0,22.0,False,2.0,2.0,2.0,
415,support procedures,endotracheal tube access complication,sp22,0.9998365746036936,0.9998197548666186,1.0,0.99969355860181,0.9997296201162632,0.99934311364134,2.0,0.0,12.0,3.0,False,2.0,2.0,3.0,
416,support procedures,cathether access time,sp14,0.975731328648472,0.977559480894016,0.957968476357268,0.9767717420172016,0.9786174575278266,0.9588351215239764,263.0,48.0,972.0,188.0,True,0.0,0.0,1.0,
417,support procedures,cathether access time,sp14,0.933077300212453,0.940338860850757,0.862521891418564,0.934094669962614,0.9405614888918932,0.8712502737026494,699.0,157.0,2755.0,599.0,True,0.0,0.0,2.0,
418,support procedures,cathether access time,sp14,0.9326687367216866,0.9398882480173036,0.862521891418564,0.9335226460193262,0.9399531341534856,0.8710313115830961,706.0,157.0,2785.0,600.0,True,0.0,0.0,3.0,
419,support procedures,preoxygination ventilation therapy time,sp6,0.7438306912894264,0.743691420331651,0.7451838879159369,0.7474105701852949,0.748794556351674,0.7339610247427195,3095.0,298.0,11948.0,1236.0,True,0.0,0.0,1.0,
420,support procedures,preoxygination ventilation therapy time,sp6,0.5460859617584573,0.5478550829127613,0.5288966725043782,0.551921387566651,0.5545716732008472,0.5261659732866214,5661.0,552.0,21948.0,2216.0,True,0.0,0.0,2.0,
421,support procedures,preoxygination ventilation therapy time,sp6,0.5457591109658442,0.5475847152126893,0.5280210157618214,0.5515127990357311,0.5541661033752422,0.5257280490475148,5665.0,553.0,21969.0,2218.0,True,0.0,0.0,3.0,
422,support procedures,o2 insufflation ventilation therapy time,sp12,0.9793266873672168,0.97936193222783,0.978984238178634,0.9821038223457068,0.9827632824117886,0.9756952047295818,237.0,25.0,782.0,112.0,True,0.0,0.0,1.0,
423,support procedures,o2 insufflation ventilation therapy time,sp12,0.921637522470992,0.924206921413122,0.8966725043782837,0.9246358454718177,0.9266594565364336,0.9049704401138604,878.0,119.0,3380.0,441.0,True,0.0,0.0,2.0,
424,support procedures,o2 insufflation ventilation therapy time,sp12,0.8342866481451218,0.8392213410237923,0.7863397548161121,0.837279617561135,0.8425938443513136,0.7856360849573024,1911.0,250.0,7435.0,1002.0,True,0.0,0.0,3.0,
425,eeg imaging,sef right,e2,0.987171106389933,0.98711247296323,0.9877408056042032,0.9882530797360518,0.9884637916272364,0.986205386468141,3018.0,111.0,8881.0,1702.0,True,0.0,0.0,1.0,
426,eeg imaging,sef right,e2,0.7253636215067821,0.72422494592646,0.7364273204903677,0.7322927945412572,0.730453787571538,0.750164221589665,31440.0,3667.0,120845.0,13068.0,True,0.0,0.0,2.0,
427,eeg imaging,psi,e4,0.9523614969766302,0.9530461427541456,0.9457092819614712,0.9535230546078572,0.9539903564508134,0.9489818261440772,4105.0,254.0,12873.0,2339.0,True,0.0,0.0,1.0,
428,eeg imaging,psi,e4,0.592335348913221,0.5990447007930786,0.5271453590192645,0.5958446546405443,0.6034879005002027,0.5215677687760018,43870.0,5606.0,170225.0,21651.0,True,0.0,0.0,2.0,
429,eeg imaging,sef left,e1,0.9870893936917796,0.9870223503965392,0.9877408056042032,0.9881713620298678,0.9884412599702582,0.985548500109481,3035.0,111.0,8847.0,1703.0,True,0.0,0.0,1.0,
430,eeg imaging,sef left,e1,0.7253636215067821,0.7241348233597693,0.7373029772329247,0.7325583770863552,0.7306791041413185,0.7508211079483249,31462.0,3659.0,120914.0,13037.0,True,0.0,0.0,2.0,
431,eeg imaging,artifact level,e6,0.9869259682954732,0.987382840663302,0.9824868651488616,0.9893971276226275,0.9896805011040511,0.9866433107072476,2903.0,129.0,8516.0,1627.0,True,0.0,0.0,1.0,
432,eeg imaging,artifact level,e6,0.8061774799803889,0.8053352559480894,0.8143607705779334,0.811783693231731,0.8106214230994547,0.8230786074009196,26390.0,3152.0,100167.0,11242.0,True,0.0,0.0,2.0,
433,eeg imaging,relaxometrie tof,e7,0.7378656643242361,0.7445025234318674,0.6733800350262698,0.7387893521828842,0.7436348069036998,0.6917013356689292,13364.0,1922.0,53771.0,6429.0,True,0.0,0.0,2.0,
434,eeg imaging,emg,e5,0.9876613825788528,0.9877433309300648,0.9868651488616462,0.9895605630349956,0.9897480960749854,0.9877381213050144,3010.0,106.0,8900.0,1753.0,True,0.0,0.0,1.0,
435,eeg imaging,emg,e5,0.8085471482268345,0.8074981975486661,0.818739054290718,0.8131320353837668,0.8117254742913794,0.826800963433326,27095.0,3306.0,103497.0,11644.0,True,0.0,0.0,2.0,
436,eeg imaging,supression ratio,e3,0.9851282889361008,0.9854001441961068,0.9824868651488616,0.986291854787636,0.986278220900365,0.9864243485876945,3074.0,111.0,9081.0,1787.0,True,0.0,0.0,1.0,
437,eeg imaging,supression ratio,e3,0.7842784768753064,0.7840663302090843,0.7863397548161121,0.7919467200555681,0.7902528051912938,0.8084081453908474,28333.0,3539.0,108547.0,12127.0,True,0.0,0.0,2.0,
438,laboratory,hs-t-troponin in blood,l69,0.978509560385684,0.9807137707281904,0.957092819614711,0.9792028437761752,0.9807579649407416,0.964090212393256,493.0,150.0,1744.0,348.0,True,0.0,0.0,1.0,ng/l
439,laboratory,basophils count in blood,l46,0.9343029906847524,0.9368240807498196,0.9098073555166376,0.934278534801528,0.936370600693975,0.9139478870155464,2192.0,339.0,7809.0,1019.0,True,0.0,0.0,1.0,/nl
440,laboratory,creatinine in urine,l4,0.9875796698806996,0.9881038211968276,0.9824868651488616,0.9894992747553576,0.9895002478482268,0.9894898182614408,191.0,30.0,749.0,76.0,True,0.0,0.0,1.0,μmol/l
441,laboratory,inr in blood,l68,0.4545677398267691,0.4656633020908435,0.3467600700525394,0.4566589715826676,0.4654364381956649,0.3713597547624261,13042.0,2045.0,50533.0,6728.0,True,0.0,0.0,1.0, 
442,laboratory,inr in blood,l68,0.9776107207059976,0.9776496034607064,0.9772329246935202,0.979917873705285,0.9803749267721148,0.9754762426100284,287.0,32.0,998.0,129.0,True,0.0,0.0,2.0, 
443,laboratory,glucose in blood,l43,0.9491747017486516,0.950252343186734,0.9387040280210156,0.9510306645692456,0.9528412419449326,0.9334355156557916,621.0,94.0,2442.0,378.0,True,0.0,0.0,1.0,mmol/l 
444,laboratory,ast in blood,l63,0.7595195293348587,0.7667627974044701,0.6891418563922942,0.7558274939222456,0.7594069667883376,0.7210422596890738,6251.0,876.0,23721.0,2901.0,True,0.0,0.0,1.0,U/l
445,laboratory,procalcitonin in blood,l72,0.9598790652067332,0.9620583994232156,0.9387040280210156,0.960714212752048,0.9627551710152764,0.9408802277206044,2038.0,307.0,6770.0,1075.0,True,0.0,0.0,1.0,µg/l
446,laboratory,aptt in blood,l48,0.4611864683771858,0.4722422494592646,0.3537653239929947,0.4630125232384727,0.4715425172367176,0.3801182395445588,13048.0,2091.0,50676.0,6699.0,True,0.0,0.0,1.0,sec
447,laboratory,aptt in blood,l48,0.9778558588004576,0.9779199711607788,0.9772329246935202,0.9802447445300212,0.9806678383128296,0.9761331289686884,284.0,32.0,988.0,127.0,True,0.0,0.0,2.0,sec
448,laboratory,lymphocytes count in blood,l12,0.9343029906847524,0.9368240807498196,0.9098073555166376,0.9339516639767922,0.9360326258393042,0.913728924895993,2222.0,339.0,7905.0,1031.0,True,0.0,0.0,1.0,/μl
449,laboratory,bilirubin direct in blood,l28,0.9765484556300048,0.977829848594088,0.9640980735551664,0.9794275674681812,0.9798566986616196,0.9752572804904752,572.0,90.0,1962.0,248.0,True,0.0,0.0,1.0,µmol/l
450,laboratory,po2 in blood,l6,0.8498937734924007,0.8572458543619322,0.7784588441330998,0.8565445667940101,0.8629624622594746,0.7941756076198818,11035.0,1890.0,35751.0,6723.0,True,0.0,0.0,1.0,mmHg
451,laboratory,po2 in blood,l6,0.945334204935447,0.9483597692862292,0.915936952714536,0.9466996261414942,0.95009237979361,0.913728924895993,888.0,143.0,3318.0,600.0,True,0.0,0.0,2.0,mmHg
452,laboratory,po2 in blood,l6,0.9406765811407092,0.939708002883922,0.9500875656742556,0.9413266869598972,0.941800730025686,0.9367199474490912,950.0,119.0,3750.0,483.0,True,0.0,0.0,3.0,mmHg
453,laboratory,pco2 in blood,l5,0.8460532766791959,0.8535508291276135,0.7732049036777583,0.8527651228830007,0.8592672705150737,0.7895774031092622,15212.0,2909.0,50844.0,10469.0,True,0.0,0.0,1.0,mmHg
454,laboratory,pco2 in blood,l5,0.8766955384866808,0.8857245854361933,0.7889667250437828,0.8756052217614252,0.8840971565048894,0.7930807970221152,2398.0,463.0,9226.0,1832.0,True,0.0,0.0,2.0,mmHg
455,laboratory,pco2 in blood,l5,0.9011276352345154,0.902577505407354,0.8870402802101576,0.902715070787963,0.9047136226398088,0.8832931902780818,1642.0,244.0,6710.0,944.0,True,0.0,0.0,3.0,mmHg
456,laboratory,sodium in blood,l1,0.4643732636051643,0.4761175198269647,0.350262697022767,0.4686714743917138,0.4785498625568924,0.372673527479746,25137.0,4284.0,90711.0,14821.0,True,0.0,0.0,1.0,mmol/l
457,laboratory,sodium in blood,l1,0.8698316718418042,0.8782444124008651,0.7880910683012259,0.8693333878118041,0.8776305709521879,0.7887015546310489,2387.0,449.0,9192.0,1749.0,True,0.0,0.0,2.0,mmol/l
458,laboratory,sodium in blood,l1,0.901536198725282,0.9030281182408076,0.8870402802101576,0.9033279535843428,0.9054346356631068,0.8828552660389752,1606.0,235.0,6540.0,906.0,True,0.0,0.0,3.0,mmol/l
459,laboratory,crp in blood,l19,0.5974015361987253,0.6055335255948089,0.5183887915936953,0.6046497374818689,0.6110134739308728,0.5428070943726735,11649.0,1621.0,44691.0,5577.0,True,0.0,0.0,1.0,mg/l
460,laboratory,crp in blood,l19,0.9861905540120934,0.9859408795962508,0.98861646234676,0.986414431346912,0.9862106259294308,0.9883950076636742,185.0,16.0,700.0,59.0,True,0.0,0.0,2.0,mg/l
461,laboratory,calcium in blood,l36,0.8482595195293349,0.8517483777937995,0.8143607705779334,0.8491491143843592,0.8506827092064351,0.8342456754981389,3314.0,385.0,12728.0,1493.0,True,0.0,0.0,1.0,mmol/l
462,laboratory,potassium in blood,l31,0.5383232554338944,0.5474945926459985,0.4492119089316988,0.5406647735398067,0.5483979991888603,0.4655134661703525,11312.0,1571.0,44449.0,5643.0,True,0.0,0.0,1.0,mmol/l
463,laboratory,potassium in blood,l31,0.988560222258539,0.988644556596972,0.9877408056042032,0.9894992747553576,0.9895678428191608,0.9888329319027808,151.0,19.0,537.0,56.0,True,0.0,0.0,2.0,mmol/l
464,laboratory,creatinine in blood,l3,0.612109821866318,0.6217555875991347,0.5183887915936953,0.6146601564894074,0.6216934793384705,0.5463104882855265,11087.0,1634.0,42282.0,5672.0,True,0.0,0.0,1.0,μmol/l
465,laboratory,albumin in blood,l57,0.8865827749632293,0.8898702235039654,0.8546409807355517,0.8863306706980735,0.8890541210400613,0.859864243485877,2911.0,448.0,10933.0,1511.0,True,0.0,0.0,1.0,mmol/l
466,laboratory,magnesium in blood,l35,0.9578362477529008,0.9591744772891132,0.9448336252189142,0.960898077590962,0.961808841422198,0.9520472958178235,1296.0,185.0,4553.0,650.0,True,0.0,0.0,1.0,mmol/l
467,laboratory,thrombocytes in blood,l18,0.4177970256577872,0.4279019466474405,0.319614711033275,0.4216837933359211,0.4293181920598441,0.3474928837311145,16941.0,2426.0,65215.0,8416.0,True,0.0,0.0,1.0,/nl
468,laboratory,thrombocytes in blood,l18,0.9759764667429318,0.976297764960346,0.9728546409807356,0.9763222946331896,0.9763417601730432,0.9761331289686884,317.0,40.0,1223.0,119.0,True,0.0,0.0,2.0,/nl
469,laboratory,neutrophils from blood,l45,0.9343847033829056,0.9368240807498196,0.9106830122591943,0.93431939365462,0.9364156640079312,0.9139478870155464,2191.0,338.0,7794.0,1020.0,True,0.0,0.0,1.0,%
470,laboratory,uric acid in blood,l61,0.9275208367380292,0.9294340302811824,0.9089316987740804,0.9309076794214386,0.93260781397864,0.9143858112546528,1215.0,168.0,5332.0,618.0,True,0.0,0.0,1.0,mg/dl
471,laboratory,nt-pro bnp in blood,l73,0.9859454159176336,0.98711247296323,0.9746059544658494,0.986537007906188,0.9872470821504212,0.9796365228815416,323.0,82.0,1278.0,190.0,True,0.0,0.0,1.0,ng/l
472,laboratory,bilirubin total in blood,l30,0.8567576401372774,0.859408795962509,0.8309982486865148,0.8580154855053219,0.8592222072011175,0.8462885920735712,5312.0,689.0,19370.0,2835.0,True,0.0,0.0,1.0,µmol/l
473,laboratory,ph in blood,l38,0.8767772511848342,0.8818493150684932,0.8274956217162872,0.882796379905616,0.8868009553422559,0.8438800087584848,11459.0,2237.0,37826.0,5717.0,True,0.0,0.0,1.0,phunit
474,laboratory,ph in blood,l38,0.9004739336492891,0.9068132660418168,0.8388791593695272,0.9010398578111912,0.9079131179306926,0.8342456754981389,1910.0,343.0,7144.0,1429.0,True,0.0,0.0,2.0,phunit
475,laboratory,ph in blood,l38,0.9195129923190064,0.9197007930785868,0.9176882661996496,0.921755296328832,0.9231670497048352,0.9080359097876068,1357.0,183.0,5335.0,660.0,True,0.0,0.0,3.0,phunit
476,laboratory,chloride in blood,l33,0.923598627226671,0.924206921413122,0.9176882661996496,0.92263376167031,0.9227389482222522,0.9216115611999124,1361.0,162.0,5303.0,628.0,True,0.0,0.0,1.0,mmol/l
477,laboratory,neutrophils count in blood,l44,0.9343029906847524,0.9368240807498196,0.9098073555166376,0.934278534801528,0.936370600693975,0.9139478870155464,2194.0,339.0,7807.0,1020.0,True,0.0,0.0,1.0,/nl
478,laboratory,ggt in blood,l67,0.8977774146102304,0.9005046863734679,0.8712784588441331,0.9014075874890192,0.9036321031048624,0.8797897963652288,1363.0,189.0,5214.0,716.0,True,0.0,0.0,1.0,U/l
479,laboratory,wbc in blood,l7,0.417470174865174,0.4276315789473685,0.318739054290718,0.421356922511185,0.4290027488621513,0.3470549594920079,17050.0,2456.0,65784.0,8489.0,True,0.0,0.0,1.0,/µl
480,laboratory,wbc in blood,l7,0.9759764667429318,0.976297764960346,0.9728546409807356,0.9761997180739136,0.9762516335451308,0.9756952047295818,317.0,40.0,1229.0,122.0,True,0.0,0.0,2.0,/µl
481,laboratory,basophils from blood,l47,0.9343847033829056,0.9368240807498196,0.9106830122591943,0.93431939365462,0.9364156640079312,0.9139478870155464,2192.0,338.0,7802.0,1019.0,True,0.0,0.0,1.0,%
482,laboratory,ldh in blood,l24,0.942555973198235,0.9436733958183128,0.9316987740805605,0.941020245561707,0.9418232616826642,0.9332165535362382,1401.0,156.0,5489.0,674.0,True,0.0,0.0,1.0,U/l
483,laboratory,hematocrit concentration in blood,l21,0.417470174865174,0.4276315789473685,0.318739054290718,0.4215203579235531,0.4291830021179758,0.3470549594920079,16934.0,2430.0,65221.0,8410.0,True,0.0,0.0,1.0,l/l
484,laboratory,hematocrit concentration in blood,l21,0.9759764667429318,0.976297764960346,0.9728546409807356,0.9763222946331896,0.9763417601730432,0.9761331289686884,317.0,40.0,1224.0,119.0,True,0.0,0.0,2.0,l/l
485,laboratory,alt in blood,l64,0.6950482104919105,0.7042177361211247,0.6059544658493871,0.6927209953216613,0.6993150376278672,0.6286402452375739,7160.0,949.0,26797.0,3440.0,True,0.0,0.0,1.0,U/l
486,laboratory,bicarbonat in blood,l56,0.847197254453342,0.8546322999279019,0.7749562171628721,0.8543790475801344,0.8608670181605156,0.7913291000656886,14284.0,2724.0,47283.0,9318.0,True,0.0,0.0,1.0,mmol/L
487,laboratory,bicarbonat in blood,l56,0.8771041019774473,0.8859949531362653,0.7907180385288967,0.8761363868516211,0.8846379162723627,0.7935187212612218,2260.0,439.0,8703.0,1722.0,True,0.0,0.0,2.0,mmol/L
488,laboratory,bicarbonat in blood,l56,0.9016179114234352,0.9031182408074984,0.8870402802101576,0.9032666653047048,0.9052994457212384,0.8835121523976353,1583.0,233.0,6447.0,890.0,True,0.0,0.0,3.0,mmol/L
489,laboratory,total protein in blood,l59,0.945089066840987,0.9470980533525596,0.925569176882662,0.9446975423399864,0.9460592131945385,0.9314648565798116,951.0,127.0,3608.0,450.0,True,0.0,0.0,1.0,g/l
490,laboratory,fibrinogen in blood,l74,0.953423762052623,0.9558399423215572,0.9299474605954464,0.9567304745755788,0.957572889910324,0.9485439019049704,1380.0,264.0,5152.0,631.0,True,0.0,0.0,1.0,g/l
491,laboratory,ferritin in blood,l65,0.9850465762379472,0.985039653929344,0.9851138353765324,0.9856176837116182,0.98587265107476,0.9831399167943946,241.0,42.0,1093.0,111.0,True,0.0,0.0,1.0,nmol/l
492,laboratory,lymphocytes in blood from wbc,l11,0.9292368033992482,0.9318673395818312,0.9036777583187392,0.928762589634109,0.9308954080483078,0.9080359097876068,2521.0,377.0,9088.0,1154.0,True,0.0,0.0,1.0,%
493,laboratory,haemoglobin in blood,l50,0.4136296780519692,0.4237563085796684,0.3152364273204904,0.4180473554107335,0.4257581902573115,0.3431136413400482,31382.0,5156.0,112950.0,17855.0,True,0.0,0.0,1.0,mmol/l 
494,laboratory,haemoglobin in blood,l50,0.8624775290080078,0.8713950973323721,0.7758318739054291,0.8608551757952154,0.8691136046144834,0.780599956207576,2587.0,481.0,10003.0,1847.0,True,0.0,0.0,2.0,mmol/l 
495,laboratory,haemoglobin in blood,l50,0.8960614479490113,0.8969899062725306,0.8870402802101576,0.8978324378434698,0.8995538731918346,0.8811035690825487,1763.0,235.0,7118.0,957.0,True,0.0,0.0,3.0,mmol/l 
496,laboratory,hematocrit from blood,l22,0.8447458735087432,0.8521989906272531,0.7723292469352014,0.8495168440621872,0.8559325852823216,0.7871688197941756,14414.0,2726.0,47671.0,9425.0,True,0.0,0.0,1.0,%
497,laboratory,hematocrit from blood,l22,0.8763686876940676,0.8853640951694304,0.7889667250437828,0.8753600686428732,0.8838718399351089,0.7926428727830086,2269.0,441.0,8774.0,1726.0,True,0.0,0.0,2.0,%
498,laboratory,hematocrit from blood,l22,0.9008824971400556,0.9022170151405912,0.8879159369527145,0.902306482257043,0.904262989500248,0.8832931902780818,1595.0,228.0,6507.0,892.0,True,0.0,0.0,3.0,%
499,laboratory,urea nitrogen in blood,l26,0.6618728550416735,0.6708723864455659,0.5744308231173381,0.6667347647551534,0.6735162903879952,0.6008320560543026,9513.0,1434.0,35847.0,4954.0,True,0.0,0.0,1.0,mg/dl
500,input classes,drug class steroids,ic8,0.3906684098708939,0.3899603460706561,0.3975481611208407,0.3909579358107418,0.3905186787436348,0.3952266257937377,7953.0,717.0,31505.0,2864.0,False,0.7200426365918233,0.7106818751598711,1.0,
501,input classes,drug class steroids,ic8,0.5570354633109985,0.551279740447008,0.6129597197898424,0.5621565302661955,0.5564643323870038,0.6174731771403548,5486.0,450.0,21653.0,1778.0,False,2.0,2.0,2.0,
502,input classes,drug class steroids,ic8,0.9967314920738682,0.9972062004325885,0.9921190893169878,0.9968334388853703,0.9968455680230724,0.9967155682067004,31.0,9.0,140.0,15.0,False,2.0,2.0,3.0,
503,input classes,drug class corticosteroids,i6,0.3925478019284196,0.39176279740447,0.4001751313485113,0.3928374430529735,0.3922085530169888,0.398948981826144,7915.0,714.0,31405.0,2843.0,False,0.7248217158699319,0.7045199985471711,1.0,
504,input classes,drug class corticosteroids,i6,0.5548292204608596,0.5490266762797404,0.6112084063047285,0.5604404584363316,0.5547519264566716,0.6157214801839281,5516.0,452.0,21747.0,1786.0,False,2.0,2.0,2.0,
505,input classes,drug class corticosteroids,i6,0.9967314920738682,0.9972062004325885,0.9921190893169878,0.9966904328995484,0.996687846424226,0.9967155682067004,32.0,9.0,147.0,15.0,False,2.0,2.0,3.0,
506,input classes,drug class sedative,i1,0.7399084817780683,0.7372025955299206,0.7661996497373029,0.7438762793928375,0.7407958181244649,0.7738121305014233,3450.0,281.0,13264.0,1079.0,False,6.92175572519084,5.975900621118012,1.0,
507,input classes,drug class sedative,i1,0.0315411014871711,0.0335255948089401,0.0122591943957968,0.0305419926862653,0.0325357126763101,0.0111670680972192,13072.0,1190.0,51741.0,4738.0,False,2.0,2.0,2.0,
508,input classes,drug class sedative,i1,0.9856185651250204,0.9867519826964672,0.9746059544658494,0.98657786675928,0.9871344238655312,0.9811692577184148,151.0,29.0,576.0,87.0,False,2.0,2.0,3.0,
509,input classes,drug class opioid,i2,0.7213596992972708,0.7160237923576063,0.7732049036777583,0.7185437904758014,0.7137578297507998,0.7650536457192906,3778.0,271.0,14794.0,1122.0,False,1.275682405792387,1.5528837295006448,1.0,
510,input classes,drug class opioid,i2,0.1589311979081549,0.1628514780100937,0.1208406304728546,0.1630268238370549,0.1678383128295254,0.1162688854828114,11135.0,1053.0,43537.0,4221.0,False,2.0,2.0,2.0,
511,input classes,drug class opioid,i2,0.6974178787383559,0.6884462869502523,0.7845884413309983,0.6990336881243744,0.6885223739353792,0.8011823954455879,3774.0,255.0,15114.0,926.0,False,2.0,2.0,3.0,
512,input classes,drug class benzodiazipine,i3,0.0101323745710083,0.0082912761355443,0.0280210157618213,0.0106028723773723,0.0097336758145194,0.0190497044011386,13409.0,1170.0,52960.0,4694.0,False,0.6359082384977008,0.0310863031343924,1.0,
513,input classes,drug class benzodiazipine,i3,0.9901127635234516,0.9899062725306416,0.9921190893169878,0.9905411755092036,0.9900410076157,0.9954017954893803,113.0,9.0,446.0,21.0,False,2.0,2.0,2.0,
514,input classes,drug class benzodiazipine,i3,0.9986925968295474,0.999098774333093,0.9947460595446584,0.9985699401417802,0.9989635437790096,0.9947449091307204,11.0,6.0,47.0,25.0,False,2.0,5.024390243902439,3.0,
515,input classes,drug class parasympatholytic,i5,0.0022879555482921,0.0018024513338139,0.0070052539404553,0.0018182189625937,0.0013293677617052,0.0065688635865994,13527.0,1197.0,53525.0,4767.0,False,3.027615062761506,5.028195291149884,1.0,
516,input classes,drug class parasympatholytic,i5,0.9985291714332408,0.9985580389329488,0.9982486865148862,0.9989376698196082,0.9988734171510972,0.9995620757608934,16.0,2.0,50.0,2.0,False,2.0,2.0,2.0,
517,input classes,drug class parasympatholytic,i5,0.9995097238110804,0.9994592645998558,1.0,0.999468834909804,0.9994367085755488,0.9997810378804468,6.0,0.0,26.0,1.0,False,2.0,2.0,3.0,
518,input classes,drug class antibiotics,ic7,0.5555646347442392,0.5468637346791636,0.6401050788091068,0.5496537212200454,0.5412104006128611,0.6317057149113203,5938.0,426.0,23430.0,1739.0,False,1.4055177575487052,1.1116947521247615,1.0,
519,input classes,drug class antibiotics,ic7,0.3651740480470665,0.3686012977649603,0.3318739054290718,0.3703855032789229,0.3736649993240503,0.3385154368294285,7894.0,781.0,31118.0,3116.0,False,2.0,2.0,2.0,
520,input classes,drug class antibiotics,ic7,0.9943618238274228,0.9944124008651768,0.9938704028021016,0.9951582259085988,0.994997972150872,0.9967155682067004,63.0,7.0,223.0,15.0,False,2.0,2.0,3.0,
521,outputs,urine,o1,0.9808792286321294,0.9824260994953136,0.9658493870402802,0.9823694048908048,0.9839349285746474,0.9671556820670024,4540.0,1201.0,14502.0,5038.0,True,0.0,0.0,1.0,
522,outputs,urine,o1,0.8984311161954568,0.9041997116077866,0.8423817863397548,0.8969539725019918,0.9023703303140912,0.8443179329975914,2208.0,388.0,8742.0,1550.0,True,0.0,0.0,2.0,
523,outputs,urine,o1,0.957019120771368,0.956831290555155,0.9588441330998247,0.9566896157224868,0.9557027623811456,0.9662798335887892,620.0,81.0,2619.0,321.0,True,0.0,0.0,3.0,
524,outputs,blood,o4,0.9237620526229776,0.9279019466474404,0.8835376532399299,0.922102596580114,0.9256455319724212,0.8876724326691482,1464.0,309.0,6133.0,1165.0,True,0.0,0.0,2.0,
525,outputs,urine invasive,o3,0.982186631802582,0.9835976928622928,0.968476357267951,0.9838811824552084,0.9854220179351988,0.9689073790234288,3874.0,1151.0,13237.0,4881.0,True,0.0,0.0,1.0,
526,outputs,urine invasive,o3,0.8988396796862232,0.9045602018745492,0.8432574430823118,0.8974034198860038,0.9027533684827184,0.845412743595358,2201.0,387.0,8705.0,1540.0,True,0.0,0.0,2.0,
